"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Maytenus pittieriana",1077304319,-16.188889,-48.4925,"cdround,gass84",22017877,224,111,70,1075,295,138,157,229,211,233,206,1454,259,6,77,707,30,382,42
"2",2,"Maytenus pittieriana",1077304345,-16.198333,-48.531944,"cdround,gass84",22017876,226,110,70,1061,296,140,156,230,212,234,208,1448,259,6,78,706,29,379,40
"3",3,"Maytenus pittieriana",1077304337,-16.234722,-48.452778,"gass84",22026518,225,113,70,1106,297,136,161,230,211,234,207,1451,260,6,78,706,29,384,42
"4",4,"Maytenus pittieriana",1077304308,-16,-48.376111,"cdround,gass84",21983319,219,108,70,1028,288,135,153,223,205,227,201,1497,264,6,77,711,32,396,45
"5",5,"Maytenus pittieriana",1077304300,-12.775556,-48.233056,"cdround,gass84,iddatunl",21309403,261,121,68,801,345,168,177,261,253,269,248,1431,271,2,87,762,9,143,19
"6",6,"Maytenus pittieriana",1077304382,-13.629722,-46.741944,"cdround,gass84",21490879,258,108,71,802,330,179,151,257,250,267,246,1230,226,1,84,641,11,151,20
"7",7,"Maytenus pittieriana",1260346804,2.83333,-59.5,"gass84,iddatunl",18077773,273,92,81,642,333,220,113,265,276,281,264,1446,334,32,83,811,113,147,791
"8",8,"Maytenus pittieriana",1260344016,3.61666,-53.2,"gass84",17913764,245,91,75,487,312,191,121,244,251,251,238,2439,353,67,42,924,260,260,723
"9",9,"Maytenus pittieriana",1258830404,-13.865,-66.785555,"cdround,gass84,iddatunl",21533598,260,114,71,1095,336,176,160,267,244,270,244,1605,281,36,58,714,140,470,184
"10",10,"Maytenus pittieriana",1228498250,7.0758,-65.9119,"gass84",17196339,274,102,76,625,347,213,134,266,277,282,266,1748,355,12,86,992,43,109,992
"11",11,"Maytenus pittieriana",1228626291,-10.8339,-52.8731,"gass84",20911852,254,141,69,663,353,151,202,255,245,260,244,2144,354,3,75,1028,28,559,54
