"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Miconia brasiliensis",1437075649,-22.96028,-43.29167,"gass84",23426321,223,84,56,2062,296,148,148,248,197,250,197,1391,178,53,37,501,175,494,175
"2",2,"Miconia brasiliensis",1426803194,-22.95889,-43.27806,"cdround,gass84",23426322,212,89,57,2047,288,134,154,237,187,240,187,1529,206,56,41,586,183,557,183
"3",5,"Miconia brasiliensis",1423930163,-22.40278,-42.42944,"cdround,gass84,rdatm",23305382,174,98,58,2048,256,89,167,192,149,200,147,1453,251,32,62,662,110,584,135
"4",6,"Miconia brasiliensis",1123827898,-22.41222,-42.96556,"gass84",23305369,184,100,57,2222,266,93,173,211,155,213,155,1709,303,39,63,794,133,703,133
"5",7,"Miconia brasiliensis",1089103825,-23.3509,-45.323,"gass84,iddatunl",23504033,167,104,59,2217,244,69,175,193,137,195,137,1670,269,39,59,765,146,733,146
"6",8,"Miconia brasiliensis",1424369621,-23.30472,-44.56417,"cdround,gass84,preswcd",23495411,222,101,58,2196,303,131,172,247,193,250,193,1917,263,71,45,762,220,737,220
"7",9,"Miconia brasiliensis",1098334976,-22.45639,-43.00556,"gass84,iddatunl",23314008,149,97,60,1919,226,65,161,172,124,174,124,1795,299,44,59,809,146,726,166
"8",11,"Miconia brasiliensis",1424271832,-20.34417,-40.5375,"cdround,gass84,rdatm",22882068,237,86,60,1692,311,169,142,252,216,259,216,1166,188,46,47,501,152,325,169
"9",12,"Miconia brasiliensis",1077381317,-27.09,-49.04944,"cdround,gass84,iddatunl",24281543,178,92,51,2897,269,90,179,214,143,214,141,1663,201,92,24,559,300,559,317
"10",14,"Miconia brasiliensis",1089103644,-23.1932,-45.0404,"gass84,iddatunl",23469480,153,111,60,2211,231,49,182,178,122,180,122,1691,269,34,63,795,132,744,132
"11",16,"Miconia brasiliensis",1123816056,-19.90917,-40.59167,"gass84",22787026,214,101,64,1664,291,135,156,228,193,235,193,1269,206,37,54,578,136,401,145
"12",18,"Miconia brasiliensis",1098028356,-22.90696,-43.20767,"cdrep",23409044,233,73,55,1932,300,169,131,259,209,259,209,1246,146,53,35,437,165,437,165
"13",19,"Miconia brasiliensis",1089089298,-23.2159,-45.0503,"gass84,iddatunl",23478119,144,110,60,2200,221,40,181,169,114,171,114,1828,291,40,61,849,151,795,151
"14",20,"Miconia brasiliensis",1424156181,-22.45528,-42.99722,"cdround,gass84",23314009,179,98,57,2177,260,90,170,205,151,207,151,1728,302,41,61,794,139,705,139
"15",24,"Miconia brasiliensis",1259209458,-2.78222,-79.22333,"gass84",19235059,51,87,87,366,102,2,100,52,44,53,44,916,118,24,39,339,104,250,104
"16",26,"Miconia brasiliensis",1123792852,-19.97306,-40.59389,"gass84",22804306,201,101,64,1671,278,121,157,215,180,222,179,1315,207,40,52,588,146,416,156
"17",27,"Miconia brasiliensis",1424205485,-22.25,-44.56667,"cdround,gass84",23279411,147,124,65,2018,226,36,190,169,119,170,119,1856,327,25,73,936,93,842,93
"18",28,"Miconia brasiliensis",1424032433,-23.3,-45.06667,"cdround,gass84,iddatunl",23495399,163,108,60,2218,241,61,180,188,132,190,132,1725,267,40,60,787,148,746,148
"19",30,"Miconia brasiliensis",1097529627,-27.12664,-48.91015,"",24290187,195,91,49,3045,284,101,183,233,160,233,155,1675,204,89,26,571,291,571,296
"20",33,"Miconia brasiliensis",1260653687,-23.63889,-46.62167,"cdround,gass84,iddatunl",23564482,181,96,59,2191,256,94,162,207,152,208,152,1402,228,37,57,634,129,606,129
"21",36,"Miconia brasiliensis",1056438734,-22.53149,-42.64735,"gass84",23331297,225,94,58,2114,304,143,161,250,197,252,197,1338,212,33,55,571,112,526,112
